Item_Id,Category,Menu_Item,Store_Name,Price,Sales_Qty,Gross_Sales,Item_Disc,Net_Sales
512004,Frappuccinos,Flavored Frap,Coffee Shop,4.35,4,17.4,0,17.4
513001,hot beverages,12oz Hot Choc,Coffee Shop,2.7,31,83.7,0,83.7
513002,hot beverages,16oz Hot Choc,Coffee Shop,3.2,23,73.6,0,73.6
513003,hot beverages,20oz Hot Choc,Coffee Shop,3.4,4,13.6,0,13.6
514006,hot beverages,Mug Refill,Coffee Shop,1,4,4,0,4
515002,Smoothie,Smoothie / Shake,Coffee Shop,3.25,181,588.25,0,588.25
515003,Smoothie,Muscle Mass,Coffee Shop,4.75,6,28.5,0,28.5
515004,Smoothie,Re-fuel,Coffee Shop,4,7,28,0,28
515005,Smoothie,Lean Machine,Coffee Shop,4.25,9,38.25,0,38.25
515006,Smoothie,MRP,Coffee Shop,4,5,20,0,20
515007,Smoothie,Add Protein,Coffee Shop,1,9,9,0,9
515008,Smoothie,Fat Burner,Coffee Shop,4.25,16,68,0,68
515009,Smoothie,Energy Rush,Coffee Shop,4.25,5,21.25,0,21.25
515010,Smoothie,Add Fiber,Coffee Shop,0.5,3,1.5,0,1.5
515012,Smoothie,Add Fat Burner,Coffee Shop,0.75,4,3,0,3
515013,Smoothie,Add Energy,Coffee Shop,0.5,7,3.5,0,3.5
515014,Smoothie,Add Muscle Mass,Coffee Shop,1.5,7,10.5,0,10.5
515015,Smoothie,Add MRP,Coffee Shop,1.5,5,7.5,0,7.5
516004,snacks,Nutrigrain Bar,Coffee Shop,0.99,11,10.89,0,10.89
516005,snacks,Gum,Coffee Shop,1.99,5,9.95,0,9.95
516006,snacks,Muffin,Coffee Shop,1.49,115,171.35,0,171.35
516007,snacks,Power Bar,Coffee Corner,2.49,82,204.18,0,204.18
516011,snacks,Nutter Butter,Coffee Shop,1.39,1,1.39,0,1.39
516013,snacks,Chips,Coffee Shop,1.29,62,79.98,0,79.98
516014,snacks,Fruit,Coffee Shop,0.75,26,19.5,0,19.5
516015,snacks,Cinnamon Rolls,Coffee Shop,0.99,39,38.61,0,38.61
516018,snacks,Bagel Poppers,Coffee Shop,1.5,2,3,0,3
517001,Iced Beverages,12oz Iced Chai,Coffee Shop,3,10,30,0,30
517002,hot beverages,12oz Tazo Chai,Coffee Shop,3,9,27,0,27
517003,Iced Beverages,16oz Iced Chai,Coffee Shop,3.7,14,51.8,0,51.8
517004,hot beverages,16oz Tazo Chai,Coffee Shop,3.5,37,129.5,0,129.5
517005,hot beverages,20oz Tazo Chai,Coffee Shop,3.95,9,35.55,0,35.55
517006,Iced Beverages,24oz Iced Chai,Coffee Shop,4,5,20,0,20
518001,Iced Beverages,12oz IcedTazoTea,Coffee Shop,1.55,8,12.4,0,12.4
518002,hot beverages,12oz Tazo Tea,Coffee Shop,2,15,30,0,30
518003,Iced Beverages,12oz Tea Lemnade,Coffee Shop,2.5,3,7.5,0,7.5
518004,Iced Beverages,16oz IcedTazoTea,Coffee Shop,2,13,26,0,26
518005,hot beverages,16oz Tazo Tea,Coffee Shop,2.15,25,53.75,0,53.75
518006,Iced Beverages,16oz Tea Lemnade,Coffee Shop,3,7,21,0,21
518007,hot beverages,20oz Tazo Tea,Coffee Shop,2.45,7,17.15,0,17.15
518008,Iced Beverages,24oz IcedTazoTea,Coffee Shop,2.5,22,55,0,55
518009,Iced Beverages,24oz Tea Lemnade,Coffee Shop,3.5,10,35,0,35
519001,Toppings,CREAM CHEESE,Coffee Shop,0.35,8,2.8,0,2.8
520001,Iced Beverages,12oz Iced Wht M,Coffee Shop,3.6,4,14.4,0,14.4
520002,hot beverages,12oz White Mocha,Coffee Shop,3.6,23,82.8,0,82.8
520003,Iced Beverages,16oz Iced Wht M,Coffee Shop,4.35,9,39.15,0,39.15
520004,hot beverages,16oz White Mocha,Coffee Shop,4.35,26,113.1,0,113.1
520005,hot beverages,20oz White Mocha,Coffee Shop,4.65,18,83.7,0,83.7
520006,Iced Beverages,24oz Iced Wht M,Coffee Shop,4.85,22,106.7,0,106.7
520013,hot beverages,V Hot Pumpkin,Coffee Shop,4.65,1,4.65,0,4.65
1100001,fountain drinks,Coca-Cola - Fnt.,Pub,1.55,753,1167.15,-13.95,1153.2
1100002,fountain drinks,Diet Coke - Fnt.,Pub,1.55,161,249.55,0,249.55
1100003,fountain drinks,Dr. Pepper - Fnt,Pub,1.55,314,486.7,-1.55,485.15
1100004,fountain drinks,Lemonade- Fnt.,Pub,1.55,113,175.15,-1.55,173.6
1100005,fountain drinks,Sprite - Fnt.,Pub,1.55,166,257.3,-1.55,255.75
1100006,fountain drinks,Cup Water/Ice,Pub,0.25,16,4,0,4
1100007,fountain drinks,Refill,Pub,0.5,37,18.5,0,18.5
1100008,fountain drinks,Rasp Tea - Fnt,Pub,1.55,50,77.5,0,77.5
1100010,fountain drinks,Coke Zero - Fnt.,Pub,1.55,73,113.15,0,113.15
1100011,fountain drinks,Root Beer - Fnt.,Pub,1.55,72,111.6,0,111.6
1100012,fountain drinks,Iced Tea- Fnt,Pub,1.55,81,125.55,0,125.55
1200005,fountain drinks,Red Bull Small,Pub,2.29,54,123.66,0,123.66
1200005,bottled drinks,Red Bull Small,Pub,2.29,54,123.66,0,123.66
1200008,fountain drinks,Red Bull 12oz,Pub,2.99,89,266.11,0,266.11
1200008,bottled drinks,Red Bull 12oz,Pub,2.99,89,266.11,0,266.11
1200010,fountain drinks,Monster,Pub,2.85,32,91.2,0,91.2
1200010,bottled drinks,Monster,Pub,2.85,32,91.2,0,91.2
1200019,alcohol,Bud Light-Btl,Pub,3,45,135,0,135
1200020,alcohol,HH PBR,Pub,2,87,174,0,174
1200024,alcohol,Blue Moon,Pub,3.5,2,7,0,7
1200027,alcohol,Shiner Bock,Pub,3.5,168,588,0,588
1200029,alcohol,Cabernet Sauvign,Pub,4,63,252,0,252
1200030,alcohol,Chardonnay,Pub,4,72,288,0,288
1200033,alcohol,White Zin,Pub,4,3,12,0,12
1200034,alcohol,Dos Equis,Pub,3.5,118,413,0,413
1200035,alcohol,Merlot,Pub,4,22,88,0,88
1400101,starbucks coffee,Tall Coffee,Pub,1.8,321,577.8,0,577.8
1400102,starbucks coffee,Grande Coffee,Pub,2.1,224,470.4,-23.1,447.3
1400103,starbucks coffee,Venti Coffee,Pub,2.45,125,306.25,0,306.25
1400110,starbucks coffee,Tall Iced Coffee,Pub,2,55,110,0,110
1400111,starbucks coffee,GrandeIcedCoffee,Pub,2.5,43,107.5,0,107.5
1400112,starbucks coffee,Venti Iced Coffe,Pub,3,45,135,0,135
1400211,starbucks coffee,T- Americano,Pub,2,237,474,0,474
1400212,starbucks coffee,G- Americano,Pub,2.6,156,405.6,0,405.6
1400213,starbucks coffee,V- Americano,Pub,3,57,171,0,171
1400221,starbucks coffee,T- Latte,Pub,2.8,240,672,0,672
1400222,starbucks coffee,G- Latte,Pub,3.65,216,788.4,0,788.4
1400223,starbucks coffee,V- Latte,Pub,3.95,83,327.85,0,327.85
1400224,starbucks coffee,T- Iced Latte,Pub,2.8,65,182,0,182
1400225,starbucks coffee,G- Iced Latte,Pub,3.65,118,430.7,0,430.7
1400226,starbucks coffee,V- Iced Latte,Pub,4.05,55,222.75,0,222.75
1400231,starbucks coffee,T- Hot Mocha,Pub,3.3,173,570.9,0,570.9
1400232,starbucks coffee,G- Hot Mocha,Pub,4.15,114,473.1,0,473.1
1400233,starbucks coffee,V- Hot Mocha,Pub,4.45,16,71.2,0,71.2
1400234,starbucks coffee,T- Iced Mocha,Pub,3.3,40,132,0,132
1400235,starbucks coffee,G- Iced Mocha,Pub,4.15,38,157.7,0,157.7
1400236,starbucks coffee,V- Iced Mocha,Pub,4.55,7,31.85,0,31.85
1400241,starbucks coffee,T- Cappuccino,Pub,2.8,99,277.2,0,277.2
1400242,starbucks coffee,G- Cappuccino,Pub,3.6,49,176.4,0,176.4
1400243,starbucks coffee,V- Cappuccino,Pub,3.95,10,39.5,0,39.5
1400251,starbucks coffee,T- Hot Macchiato,Pub,3.6,149,536.4,0,536.4
1400252,starbucks coffee,G- Hot Macchiato,Pub,4.35,130,565.5,0,565.5
1400253,starbucks coffee,V- Hot Macchiato,Pub,4.65,39,181.35,0,181.35
1400254,starbucks coffee,T- Iced Macchi,Pub,3.6,88,316.8,0,316.8
1400255,starbucks coffee,G- Iced Macchi,Pub,4.35,147,639.45,0,639.45
1400256,starbucks coffee,V- Iced Macchi,Pub,4.85,59,286.15,0,286.15
1400261,starbucks coffee,Single Espresso,Pub,1.8,7,12.6,0,12.6
1400262,starbucks coffee,Double Espresso,Pub,2,86,172,0,172
1400263,starbucks coffee,Add Espresso,Pub,0.8,324,259.2,0,259.2
1400281,starbucks coffee,T- Hot Chocolate,Pub,2.7,100,270,0,270
1400282,starbucks coffee,G- Hot Chocolate,Pub,3.2,111,355.2,0,355.2
1400283,starbucks coffee,V- Hot Chocolate,Pub,3.4,34,115.6,0,115.6
1400291,starbucks coffee,T- Hot White Moc,Pub,3.6,163,586.8,0,586.8
1400292,starbucks coffee,G- Hot White Moc,Pub,4.35,193,839.55,0,839.55
1400293,starbucks coffee,V- Hot White Moc,Pub,4.65,51,237.15,0,237.15
1400299,starbucks coffee,T- Misto,Pub,2.3,22,50.6,0,50.6
1400300,starbucks coffee,G- Misto,Pub,2.6,20,52,0,52
1400301,starbucks coffee,V- Misto,Pub,2.9,1,2.9,0,2.9
1400330,starbucks coffee,T Iced White Moc,Pub,3.6,33,118.8,0,118.8
1400331,starbucks coffee,G Iced White Moc,Pub,4.35,49,213.15,0,213.15
1400332,starbucks coffee,V Iced White Moc,Pub,4.85,37,179.45,0,179.45
1700301,starbucks coffee,T- Tazo Tea,Pub,2,74,148,0,148
1700302,starbucks coffee,G- Tazo Tea,Pub,2.15,50,107.5,0,107.5
1700303,starbucks coffee,V- Tea,Pub,2.45,39,95.55,0,95.55
1700304,starbucks coffee,T- Chai Latte,Pub,3,118,354,0,354
1700305,starbucks coffee,G- Chai Latte,Pub,3.5,182,637,0,637
1700306,starbucks coffee,V- Chai Latte,Pub,3.95,114,450.3,0,450.3
1700308,starbucks coffee,T- Red Eye,Pub,2.5,8,20,0,20
1700309,starbucks coffee,G- Red Eye,Pub,2.8,17,47.6,0,47.6
1700315,starbucks coffee,V- Red Eye,Pub,3.1,9,27.9,0,27.9
1700327,starbucks coffee,T- Iced Tea,Pub,1.55,40,62,0,62
1700328,starbucks coffee,G- Iced Tea,Pub,2,69,138,0,138
1700329,starbucks coffee,V- Iced Tea,Pub,2.5,146,365,0,365
1700330,starbucks coffee,T- Tea Lemonade,Pub,2.5,55,137.5,0,137.5
1700331,starbucks coffee,G- Tea Lemonade,Pub,3,84,252,0,252
1700332,starbucks coffee,V- Tea Lemonade,Pub,3.5,167,584.5,0,584.5
2100003,appetizers,Chips&Salsa,Pub,3.99,56,223.44,0,223.44
2100004,appetizers,Artichoke Dip,Pub,6.99,63,440.37,0,440.37
2100019,entrée,Chxn House Salad,Pub,5.99,22,131.78,0,131.78
2100020,appetizers,SIDE OnionRings,Pub,0.5,476,238,0,238
2100022,appetizers,SIDE Caesar,Pub,0.5,196,98,0,98
2100024,sides,SIDE Pub Salad,Pub,0.5,104,52,0,52
2100026,salads,Veg House Salad,Pub,4.99,28,139.72,0,139.72
2100027,condiments,UP Fries,Pub,0.5,321,160.5,0,160.5
2100028,condiments,UP Onion Rings,Pub,0.5,155,77.5,0,77.5
2100029,condiments,UP Caesar Salad,Pub,0.5,43,21.5,0,21.5
2100030,condiments,UP Pub Salad,Pub,0.5,19,9.5,0,9.5
2100032,entrée,Medi Sampler,Pub,6.99,53,370.47,0,370.47
2100033,appetizers,HHChips&Salsa,Pub,2,32,64,0,64
2200001,Burger,Pub Burger,Pub,5.99,527,3156.73,0,3156.73
2200003,Burger,Texan Burger,Pub,6.99,617,4312.83,0,4312.83
2200004,Burger,Turkey Burger,Pub,5.99,192,1150.08,0,1150.08
2200005,Burger,Black Bean,Pub,6.99,363,2537.37,0,2537.37
2200006,Burger,Mushroom Burger,Pub,5.99,371,2222.29,0,2222.29
2200007,Burger,Beef Patty,Pub,1,18,18,0,18
2200009,Burger,Turkey Patty,Pub,1,4,4,0,4
2200010,entrée,Chip Hoag Sand,Pub,6.99,174,1216.26,0,1216.26
2200106,Burger,Veggie Patty,Pub,1,6,6,0,6
2400003,salads,Veg Caesar,Pub,4.99,3,14.97,0,14.97
2400006,salads,SIDE $Pub Salad,Pub,2.99,23,68.77,0,68.77
2400103,sides,SD Caesar Salad,Pub,2.99,39,116.61,0,116.61
2400106,sides,Fries,Pub,2.99,444,1327.56,0,1327.56
2400110,sides,Onion Rings,Pub,2.99,229,684.71,0,684.71
2500006,specials,BUFF CHK WRAP,Pub,5.99,719,4306.81,0,4306.81
2500007,specials,CHK CAESAR WRAP,Pub,5.99,424,2539.76,0,2539.76
2500008,specials,CHKCAESAR SALAD,Pub,5.99,187,1120.13,0,1120.13
2500011,specials,Grilled 2 Cheese,Pub,4.99,287,1432.13,0,1432.13
2500012,specials,Gard Humm Wrap,Pub,6.99,58,405.42,0,405.42
2500013,specials,Greek Salad,Pub,6.99,52,363.48,0,363.48
2500021,pub specials,Fish and Chips,Pub,5.99,374,2240.26,0,2240.26
2500024,specials,Chickn Tenders,Pub,5.99,1080,6469.2,0,6469.2
2500028,specials,* Hamburger,Pub,1,5,5,0,5
2500029,specials,*Chickn Sandwich,Pub,1,283,283,0,283
2500031,specials,*Chicken Salad,Pub,1,128,128,0,128
2500037,specials,*Grilled Cheese,Pub,1,163,163,0,163
2500039,specials,Tender Special,Pub,7.99,77,615.23,0,615.23
2600007,appetizers,Chips & Queso,Pub,4.99,130,648.7,0,648.7
2600008,pub specials,Quesa Steak,Pub,5.99,644,3857.56,0,3857.56
2600009,pub specials,Quesa Chicken,Pub,5.99,659,3947.41,0,3947.41
2600011,pub specials,Quesa Spinach,Pub,5.99,427,2557.73,0,2557.73
2800105,condiments,Parmsn $,Pub,0.5,1,0.5,0,0.5
2800212,condiments,Ranch $,Pub,0.25,32,8,0,8
2800215,condiments,Honey Mustard $,Pub,0.25,6,1.5,0,1.5
2800216,condiments,Caesar $,Pub,0.25,5,1.25,0,1.25
2800301,condiments,Bacon $,Pub,0.75,13,9.75,0,9.75
2800302,condiments,Chicken $,Pub,2,1,2,0,2
2800405,condiments,BBQ $,Pub,0.25,21,5.25,0,5.25
2800413,condiments,Buffalo $,Pub,0.25,14,3.5,0,3.5
2800415,condiments,Sour Cream $,Pub,0.25,3,0.75,0,0.75
2800416,condiments,Salsa $,Pub,0.25,3,0.75,0,0.75
2800420,condiments,Q Salsa $,Pub,0.5,5,2.5,0,2.5
2800421,condiments,Q Sour Cream $,Pub,0.5,3,1.5,0,1.5
2800517,condiments,COMBO,Pub,3,1,3,0,3
2800530,condiments,Mushrooms $,Pub,0.5,3,1.5,0,1.5
2800532,condiments,Jalapenos $,Pub,0.25,13,3.25,0,3.25
2800534,condiments,Spinach $,Pub,0.5,4,2,0,2
2800704,condiments,Croutons $,Pub,0.25,7,1.75,0,1.75
2900216,starbucks coffee,Mocha Syrup $,Pub,0.5,6,3,0,3
2900217,starbucks coffee,White MochaSyrp$,Pub,0.5,7,3.5,0,3.5
2900218,starbucks coffee,Caramel Sauce $,Pub,0.5,9,4.5,0,4.5
2900222,starbucks coffee,SF Caramel $,Pub,0.5,1,0.5,0,0.5
2900224,starbucks coffee,Caramel $,Pub,0.5,67,33.5,0,33.5
2900225,starbucks coffee,Cinnamon $,Pub,0.5,1,0.5,0,0.5
2900227,starbucks coffee,Hazelnut $,Pub,0.5,74,37,0,37
2900229,starbucks coffee,Raspberry $,Pub,0.5,14,7,0,7
2900230,starbucks coffee,Toffee Nut $,Pub,0.5,23,11.5,0,11.5
2900231,starbucks coffee,Vanilla $,Pub,0.5,317,158.5,0,158.5
2900232,starbucks coffee,SF Vanilla $,Pub,0.5,28,14,0,14
2900236,starbucks coffee,Cinnamon Dolce $,Pub,0.5,1,0.5,0,0.5
2900246,starbucks coffee,Classic $,Pub,0.5,7,3.5,0,3.5
3100202,starbucks coffee,Soy Milk,Pub,0.6,203,121.8,0,121.8
3100242,Instructions,Guacamole,Jason's Deli,0.69,3,2.07,0,2.07
3100262,Instructions,Bacon,Jason's Deli,1,2,2,0,2
3100271,Instructions,Bacon,Jason's Deli,1,13,13,0,13
3100275,Instructions,Guacamole,Jason's Deli,0.69,8,5.52,0,5.52
3100282,Instructions,Hummus,Jason's Deli,0.69,1,0.69,0,0.69
3100340,Instructions,Corned Beef,Jason's Deli,1,6,6,0,6
3100342,Instructions,Roast Beef,Jason's Deli,1,3,3,0,3
3100345,Instructions,Swiss,Jason's Deli,0.69,8,5.52,0,5.52
3100347,Instructions,Cheddar,Jason's Deli,0.69,8,5.52,0,5.52
3100348,Instructions,Pepper Jack,Jason's Deli,0.69,3,2.07,0,2.07
3100367,Instructions,MEAT - Add Chix,Jason's Deli,1,6,6,0,6
3100368,Instructions,MEAT - Add Turk,Jason's Deli,0.69,3,2.07,0,2.07
3100369,Instructions,MEAT - Add SmTrk,Jason's Deli,0.69,3,2.07,0,2.07
3100370,Instructions,MEAT - Add Ham,Jason's Deli,0.69,1,0.69,0,0.69
4000063,Over the counter,T EX RL TR,Coffee Store/Papa John,1.39,2,2.78,0,2.78
4000071,food,A JE PAN MIO,Coffee Store/Papa John,3.49,6,20.94,0,20.94
4000072,food,A JE SYR,Coffee Store/Papa John,5.09,4,20.36,0,20.36
4000095,snacks,A II MIC POBL TR,Coffee Store/Papa John,1.09,10,10.9,0,10.9
4000106,Beverages,Add Shot,Einsteins,0.5,48,24,0,24
4000107,Beverages,Add Syrup,Einsteins,0.35,18,6.3,0,6.3
4000108,Beverages,Americano Large,Einsteins,2.79,1,2.79,0,2.79
4000109,Beverages,Americano Medium,Einsteins,2.49,12,29.88,0,29.88
4000111,Beverages,bev Honest Tea,Jason's Deli,2.15,38,81.7,0,81.7
4000111,Beverages,bev Honest Tea,Einsteins,2.15,126,270.9,0,270.9
4000111,Beverages,bev Honest Tea,Coffee Store/Papa John,2.15,22,47.3,0,47.3
4000111,Beverages,bev Honest Tea,N Brew,2.15,30,64.5,0,64.5
4000112,Beverages,bev-20oz btl all,Jason's Deli,1.85,12,22.2,0,22.2
4000112,Beverages,bev-20oz btl all,Einsteins,1.85,128,236.8,0,236.8
4000112,Beverages,bev-20oz btl all,Coffee Store/Papa John,1.85,973,1800.05,0,1800.05
4000114,Beverages,Hot Tea Medium,Jason's Deli,1.99,4,7.96,0,7.96
4000114,Beverages,Hot Tea Medium,Einsteins,1.99,50,99.5,0,99.5
4000114,Beverages,Hot Tea Medium,Coffee Store/Papa John,1.99,5,9.95,0,9.95
4000114,Beverages,Hot Tea Medium,N Brew,1.99,17,33.83,0,33.83
4000115,Beverages,Hot Tea Large,Jason's Deli,2.29,2,4.58,0,4.58
4000115,Beverages,Hot Tea Large,Einsteins,2.29,24,54.96,0,54.96
4000115,Beverages,Hot Tea Large,N Brew,2.29,10,22.9,0,22.9
4000117,Beverages,bev-Dasani,Einsteins,1.95,157,306.15,0,306.15
4000117,Beverages,bev-Dasani,Coffee Store/Papa John,1.95,281,547.95,0,547.95
4000127,Beverages,bev-Milk,Jason's Deli,1.85,3,5.55,0,5.55
4000127,Beverages,bev-Milk,Einsteins,1.85,226,418.1,0,418.1
4000127,Beverages,bev-Milk,Coffee Store/Papa John,1.85,351,649.35,0,649.35
4000133,Beverages,bev-Refill,Einsteins,0.8,4,3.2,0,3.2
4000133,Beverages,bev-Refill,Coffee Store/Papa John,0.8,35,28,0,28
4000133,Beverages,bev-Refill,N Brew,0.8,1,0.8,0,0.8
4000135,Beverages,bev-Smt water 20,Jason's Deli,2.3,15,34.5,0,34.5
4000135,Beverages,bev-Smt water 20,Einsteins,2.3,102,234.6,0,234.6
4000135,Beverages,bev-Smt water 20,Coffee Store/Papa John,2.3,161,370.3,0,370.3
4000141,Beverages,bev-Vitm wtr,Einsteins,2.3,126,289.8,0,289.8
4000141,Beverages,bev-Vitm wtr,Coffee Store/Papa John,2.3,138,317.4,0,317.4
4000142,Beverages,bev-water cup,Einsteins,0.2,15,3,0,3
4000142,Beverages,bev-water cup,Coffee Store/Papa John,0.2,1,0.2,0,0.2
4000142,Beverages,bev-water cup,N Brew,0.2,3,0.6,0,0.6
4000144,Beverages,Blkbry Lemonade,Einsteins,2.09,100,209,0,209
4000145,Beverages,Blueberry Smooth,Einsteins,3.79,110,416.9,0,416.9
4000148,Beverages,Jasons Fountain,Jason's Deli,1.99,1001,1991.99,-23.88,1968.11
4000150,Beverages,Cafe Latte Large,Einsteins,3.99,43,171.57,0,171.57
4000151,Beverages,Cafe Latte Med,Einsteins,3.49,169,589.81,0,589.81
4000152,Beverages,Cafe Mocha Large,Einsteins,3.99,94,375.06,0,375.06
4000153,Beverages,Cafe Mocha Med,Einsteins,3.49,261,910.89,0,910.89
4000154,Beverages,Cappuccino Lg,Einsteins,3.99,5,19.95,0,19.95
4000155,Beverages,Cappuccino Md,Einsteins,3.49,62,216.38,0,216.38
4000156,Beverages,Chai Tea Large,Einsteins,3.99,13,51.87,0,51.87
4000157,Beverages,Chai Tea Medium,Einsteins,3.49,25,87.25,0,87.25
4000158,Beverages,Coffee Large,Einsteins,2.29,266,609.14,0,609.14
4000159,Beverages,Coffee Medium,Einsteins,1.99,1075,2139.25,0,2139.25
4000160,Beverages,Coffee Refill,Einsteins,1.1,112,123.2,0,123.2
4000161,Beverages,EspressoDbl.53oz,Einsteins,2.65,34,90.1,0,90.1
4000162,Beverages,EspressoSgl.38oz,Einsteins,1.65,6,9.9,0,9.9
4000163,Beverages,Jason Btl Soda,Jason's Deli,2.19,129,282.51,0,282.51
4000164,Beverages,Jason Btl Juice,Jason's Deli,2.49,13,32.37,0,32.37
4000165,Beverages,Jasons Water,Jason's Deli,1.89,291,549.99,-1.89,548.1
4000167,Beverages,FountainDrink-Lg,Einsteins,2.05,69,141.45,0,141.45
4000168,Beverages,FountainDrink-Md,Einsteins,1.9,204,387.6,0,387.6
4000169,Beverages,Frozen Mocha Lg,Einsteins,3.99,77,307.23,0,307.23
4000170,Beverages,Frozen Mocha Md,Einsteins,3.49,86,300.14,0,300.14
4000171,Beverages,FrozenVanHazelLg,Einsteins,4.29,4,17.16,0,17.16
4000172,Beverages,FrozenVanHazelMd,Einsteins,3.79,38,144.02,0,144.02
4000173,Beverages,FrznCaraMacchiLg,Einsteins,4.29,17,72.93,0,72.93
4000174,Beverages,FrznCaraMacchiMd,Einsteins,3.79,69,261.51,0,261.51
4000175,Beverages,Hot Cocoa Large,Einsteins,2.29,29,66.41,0,66.41
4000176,Beverages,Hot Cocoa Medium,Einsteins,1.99,97,193.03,0,193.03
4000177,Beverages,Iced Coffee-Lrg,Einsteins,2.29,61,139.69,0,139.69
4000178,Beverages,Iced Coffee-Med,Einsteins,1.99,90,179.1,0,179.1
4000179,Beverages,Iced Tea Large,Einsteins,2.05,22,45.1,0,45.1
4000180,Beverages,Iced Tea Med,Einsteins,1.9,11,20.9,0,20.9
4000196,Beverages,Macchiato Large,Einsteins,4.29,15,64.35,0,64.35
4000197,Beverages,Macchiato Medium,Einsteins,3.79,53,200.87,0,200.87
4000203,Beverages,OJ Fresh Squ-Reg,Einsteins,2.79,164,457.56,0,457.56
4000210,Beverages,VaHazelLatteLg,Einsteins,4.29,1,4.29,0,4.29
4000211,Beverages,VaHazelLatteMd,Einsteins,3.79,10,37.9,0,37.9
4000214,Beverages,StraBananaSmooth,Einsteins,3.79,144,545.76,0,545.76
4000215,Beverages,Lg SB Smoothie,Einsteins,4.79,52,249.08,0,249.08
4000216,Beverages,Lg MB Smoothie,Einsteins,4.79,27,129.33,0,129.33
4000235,Beverages,VanHazelLatteLg,Einsteins,4.29,5,21.45,0,21.45
4000236,Beverages,VanHazelLatteMd,Einsteins,3.79,58,219.82,0,219.82
4000246,Breakfast,1/2 Dozen w/SM,Einsteins,8.99,30,269.7,0,269.7
4000247,Breakfast,Asiago Cheese,Einsteins,1.09,1,1.09,0,1.09
4000251,Breakfast,Bagel 1/2 Dozen,Einsteins,6.49,2,12.98,0,12.98
4000253,Breakfast,Bagel Dozen,Einsteins,10.99,3,32.97,0,32.97
4000257,Breakfast,Bagel w/ CC Shmr,Einsteins,2.59,2440,6319.6,0,6319.6
4000258,Breakfast,Bagel w/ PB,Einsteins,1.69,26,43.94,0,43.94
4000259,Breakfast,Bagel w/ PB&J,Einsteins,2.59,3,7.77,0,7.77
4000260,Breakfast,Bagel w/Butter,Einsteins,1.69,185,312.65,0,312.65
4000261,Breakfast,Bagel w/Hummus,Einsteins,2.59,12,31.08,0,31.08
4000264,Breakfast,BagelThinCCShmr,Einsteins,2.59,3,7.77,0,7.77
4000265,Breakfast,BBQ Combo,Einsteins,7.25,36,261,0,261
4000266,Breakfast,Rst Veg Combo,Einsteins,7.25,10,72.5,0,72.5
4000267,Breakfast,Deli Sand Combo,Einsteins,8.99,31,221.69,0,221.69
4000268,Breakfast,Chix Salad Sand,Einsteins,5.49,79,433.71,0,433.71
4000272,Breakfast,Bagel w/Nutela,Einsteins,2.59,22,56.98,0,56.98
4000286,Breakfast,Choc Chip,Einsteins,1.09,48,52.32,0,52.32
4000287,Breakfast,Cin Raisin,Einsteins,1.09,33,35.97,0,35.97
4000288,Breakfast,Cin Sugar,Einsteins,1.09,30,32.7,0,32.7
4000290,Breakfast,Bagel Dozen w/Sm,Einsteins,14.99,37,554.63,0,554.63
4000292,Breakfast,Asiago,Einsteins,1.09,36,39.24,0,39.24
4000293,Breakfast,Everything,Einsteins,1.09,7,7.63,0,7.63
4000294,Breakfast,Bagel w/ PB&J,Einsteins,1.09,4,4.36,0,4.36
4000295,Breakfast,Plain,Einsteins,1.09,51,55.59,0,55.59
4000297,Breakfast,Honey Wheat,Einsteins,1.09,13,14.17,0,14.17
4000316,Breakfast,BBQ Artisan,Einsteins,5.99,56,335.44,0,335.44
4000317,Breakfast,Buffalo Artisan,Einsteins,5.99,48,287.52,0,287.52
4000318,Breakfast,Rst Vegg Artisan,Einsteins,5.99,32,191.68,0,191.68
4000322,Breakfast,Power Bagel,Einsteins,1.69,44,74.36,0,74.36
4000323,Breakfast,Power Bagel PB,Einsteins,2.29,5,11.45,0,11.45
4000324,Breakfast,PowerBagelCCShmr,Einsteins,3.19,28,89.32,0,89.32
4000329,Breakfast,Sesame,Einsteins,1.09,6,6.54,0,6.54
4000330,Breakfast,Sourdough,Einsteins,1.09,14,15.26,0,15.26
4000332,Breakfast,Wild Blueberry,Einsteins,1.09,40,43.6,0,43.6
4000342,food,Chips,Einsteins,0.99,134,132.66,0,132.66
4000451,Beverages,Coffee to Go,Einsteins,15.99,7,111.93,0,111.93
4000491,food,SweetsNoshBoxDzn,Einsteins,27.99,1,27.99,0,27.99
4000497,food,G MI CIN TOC,Coffee Store/Papa John,6.59,8,52.72,0,52.72
4000508,food,K RA BRA,Coffee Store/Papa John,6.89,12,82.68,0,82.68
4000532,snacks,B BI 10- OR,Coffee Store/Papa John,1.79,1,1.79,0,1.79
4000603,snacks,O WH S/F GUS,Coffee Store/Papa John,1.69,10,16.9,0,16.9
4000616,snacks,S SL SPE,Coffee Store/Papa John,1.79,9,16.11,0,16.11
4000637,snacks,Wrig 5 Mint,Grab n go,1.99,19,37.81,0,37.81
4000637,snacks,Wrig 5 Mint,Coffee Store/Papa John,1.99,11,21.89,0,21.89
4000642,snacks,Wrig Juice Frt,Grab n go,1.49,9,13.41,0,13.41
4000642,snacks,Wrig Juice Frt,Coffee Store/Papa John,1.49,3,4.47,0,4.47
4000646,snacks,Wrig Winterfresh,Grab n go,1.49,2,2.98,0,2.98
